Title,Location,Company,Salary,Description
Artificial Intelligence Programmer,India,Tavat Consultancy,None,"Company: Talent Corner Hr Services Private Limited
Experience: 1 to 3
location: Vadodara, Ahmedabad
Ref: 24311947
Summary: Job Description :
Job Description
Artificial intelligence programmers have to perform calculations &need to have good mathematical skills
Computer skills to develop &design software
Communication….
Source URL: https://www.wisdomjobs.com"
FE-PROGRAMMER,India,Santane,None,"Project Number: SAS-264-P01-12

Position
FE-PROGRAMMER


Job discription
Excellent in Javascript & JQuery
Having Good exposure on HTML & CSS
Must have worked on Websites/Web Applications
Should have understanding of testing, test methodologies & how Test fits in to SDLC
Should have good understanding how web applications are deployed and serve traffic
Knowledge of Content Architecture will be advantage
Good English communication skills (verbal and written


Primary- Skill Set Required
Javascript, JQuery, HTML, CSS, Photoshop (editing), Sitespect


Secondary/ Good to have- Skill Set:
Basic Knowledge of Java / CQ5 / ROR / Apache (rewrite rules)"
PHP Programmers / Team Leaders,India,Eastsons,None,"Desired Candidate Profile
Must have atleast 2 years experience working with PHP using CakePHP, Zend, CodeIgnitor, Symfony, Yii or any other PHP Framework.
2. Minimum 1 year experience working with Wordpress, Drupal, Magento, Joomla or any other opensource CMS platforms.
3. Must have very strong object-oriented programming and database concepts.
Experience Level
2 - 5+ Years
Industry Type / Functional Area
IT Software / Web Application Development

You can read more about us at www.eastsons.com. If interested, please send your updated CV at hr@eastsons.com"
Full Stack Developer,"Kochi, Kerala",Techneurons Consulting Solutions,None,"Kochi
Education
BE/B.Tech in CS/IT/ECE/Related or BCA/MCA or Bachelor In Computer Science
Experience
At least 3-year work experience
Description:
Strong skills in frontend and backend development, various Development Languages, Database and version control systems. Strong understanding of client-side coding(Javascript and jQuery / ecmascript ), .net based web apps, HTML5 Web Components, and great expertise in SQL Server to handle large data processing scenarios.
Required Skills:
Good designing skills.
Ability to adapt to new technologies.
Experience in web application development.
Understanding of Agile methodologies.
Good Knowledge in HTML and CSS.
Strong understanding of object-oriented programming.
Knowledge in Back end Programming(Understanding of Microsoft SQL Server will be preferred).
A knack for writing clean, readable, and easily maintainable code.
Familiarity with any client-side framework ( jQuery | Angular | React or any other).
Excellent debugging and problem-solving skills.
Good knowledge of Software Development Life Cycle.
Good written and oral communication skills in English.
Ability to translate business needs into software features.
Ability to work in a team environment.
Creativity and a willingness to learn.
Duties and Responsibilities:
Collaborate with other programmers to design and implement features.
Quickly produce well-organized, optimized, and documented source code.
Debug existing source code and polish feature sets.
Work independently when required.
Continuously learn and improve skills.
Attention to detail is essential and all tasks must be carried out to the highest standard.
Prepare documents for given tasks to ensure that subsequent users can diagnose and fix any problems that might arise in a system, as well as perform any maintenance."
Android Developer,India,reubro,None,"Reubro is Expanding! At the moment we require additional talent in the form of an experienced Android Developer.
Desired Experience: 1 to 5 Yrs
Qualification: The candidate must have a graduate degree in BE/B.Tech/MCA/M.Sc-CS
No. of Vacancies: 2
Designation: Programmer/Sr.Programmer/Team Lead
Requirements:
Canddate should have expertise in the following:
OOPS
Java
Android SDK
Web Services
Sqlite Database
XML Preferred Skills

(Added Advantage):
-
Experience in Strong Java Programming Skill
Thorough understanding of MVC concepts. Experience in Kotlin
Experienced in User interface development is a plus
Familiarity with tools, concepts and methodologies of application development
Experience in Web services
Should have good hold on Android framework and application development.
Should have developed atleast 2 applications and published in the Android Market


Should Have:
-
Decent Communication Skills (Verbal & Written)Comprehension Ability A strong desire to learn and deliver high quality software A ""get it done"" attitude"
Full Stack developer,"Udaipur, Rajasthan",Shaleen Management Consultants,"₹3,25,000 - ₹7,25,000 a year",Able to manage AWS server and application maintenance work.ensure team members have individual performance plans monitor team performance and conduct regular…
.Net Developer,"Delhi, Delhi",Web Design SEO Company,None,Net programmer with all the relevant skills including an expert knowledge of MS SQL.We are looking for someone with 2+ years of experience as a .
Quality Engineer,"Bengaluru, Karnataka",UnitedHealth Group,None,"Work with business users, system analysts, designers and programmers to create and analyze various required project documents.Should have knowledge on MS SQL ."
Dot Net Programmer,"Chennai, Tamil Nadu",Banctec Tps India Private Limited,None,"Time of Interview: 10:00 am to 3.00 pm.144/7, 4th floor, Rayala Techno Park, OMR-Kandanchavadi, Chennai-96.Hands-on expertise in Programming Concepts."
Web - Mobile application programmer,"Ahmedabad, Gujarat",iKart Solutions,None,"As a Web - Mobile application programmer, you will be responsible for.We are seeking person with following skill sets for above position to join our team:"
Sr. Software Engineer,"Pune, Maharashtra",SAS Institute Inc,None,"A culture that fosters innovation, teamwork and professional enrichment.These are just a few reasons why so many individuals have built long and lucrative…"
Smartphone & Tablet App Programmer,India,Atkom Infotech Private Limited,None,Independently develop & test smart applications for smart-phones and tablets Knowledge of the complete project lifecycle execution Use of best coding practices…
Computer Programmer Analyst,"Pune, Maharashtra",Chandigarh Recruiters,None,"To analyze, design, develop, and test software applications.Required Knowledge, Skills, and Abilities.And write functional and program specifications."
