Title,Location,Company,Salary,Sponsored,Description
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Data Science Engineer,"Bengaluru, Karnataka",IntelliPredikt Technologies,None,Organic,"Job Description: Data scientist is responsible for data exploration, machine learning, IP generation, anomaly detection/ prediction and data visualization of…"
Environmental Engineer,"Pune, Maharashtra",Techniche Engineering Pvt Ltd,"₹4,00,000 - ₹6,00,000 a year",Organic,"Provide administrative support for projects by collecting data, providing project documentation, training staff, and performing other general administrative…"
Artificial Intelligence,"Kolkata, West Bengal",newAmps Consulting,None,Organic,Detailed oriented and penchant for data quality control.Exceptional hands-on research scientist with a proven track record of experience in applying machine…
Senior Associate - DSG,"Bengaluru, Karnataka",Affine Analytics,None,Organic,"Good SQL/data manipulation skills required including cleaning and managing data.4+ years industry experience in time series modeling or machine learning, with…"
Analytics & information,"Mumbai, Maharashtra",CITI,None,Organic,"Skillset required – SAS, python, R, ML modelling, DS, Datawarehousing, ETL, Big data analytics.Citi's mission is to serve as a trusted partner to our clients…"
Business Analyst - Data Analyst,"Chennai, Tamil Nadu",Larsen & Toubro Infotech Limited,None,Organic,Excellent hands on experience in SQL & doing data mapping.Min 7 - 12 years of experience as Business Analyst – Data Analyst.
Full Stack Web Developer and Android Developer,"Dharwad, Karnataka",Flying Brains Innovation Pvt Ltd,None,Organic,Work with data scientists and analysts to improve software.We are hiring Full Stack Web Developer and Android Developer on the urgent bases.
Data Scientist - R Modeling,"Mumbai, Maharashtra",Golden Opportunities,None,Organic,"The statistical model will be on identifying anomalies in the data & provide insights to drive business outcomes You will assist onshore and offshore teams, and…"
Firmware Engineer for Machine Learning Solutions,"Bengaluru, Karnataka",Qualcomm,None,Organic,"Education Requirements Required: Bachelor's, Computer Engineering and/or Computer Science and/or Electrical Engineering."
"Analytics Consultant, SAS","Bengaluru, Karnataka",Fractal.ai,None,Organic,"Experience of working with large and multiple datasets / data warehouses.Execution excellence - Ensure regular client touchpoints, work along-side multiple…"
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
ELK and Python Framework developer,"Bengaluru, Karnataka",Joulestowatts business solutions,None,Organic,"We don’t need ML data scientists.Work as a python developer and data analyst.Experience in data analytics, web scraping using Python."
Algorithm Intern,"Chennai, Tamil Nadu",KLA-Tencor,None,Organic,"Ability to formulate solutions through analyzing complex data.Enabling the movement towards advanced chip design, KLA's Global Products Group (GPG), which is…"
"Senior Data Analyst, Reinsurance Administration","Mumbai, Maharashtra",RGA,None,Organic,"Keen sense of data management.Support, develop and maintain specialized applications; be an active member and participate in setting data management, data…"
Analytics Senior Analyst - 10,"Ahmedabad, Gujarat",Accenture,None,Organic,"Accenture is a leading global professional services company, providing a broad range of services and solutions in strategy, consulting, digital, technology and…"
Data Analyst,"Bengaluru, Karnataka",Twilio,None,Organic,"Twilio is looking for a strong data analyst who lives the Twilio Magic and has a demonstrated track record of working with data, specifically; sourcing and…"
Python Developer,"Hyderabad, Telangana",Karvy Analytics,None,Organic,"You will be part of a highly focused development team that includes data scientists, data engineers and business analysts to help build products and specialized…"
Professor/ Assistant Professor/ Associate Professor of Big D...,"Dehra Dun, Uttarakhand",DEV BHOOMI GROUP OF INSTITUTIONS,None,Organic,"Functional Area: * Teaching, Education, Training, Counselling.Employment Type: * Full Time, Permanent.Salary: * As per the AICTE Norms."
Senior Associate Regulatory Writer,"Hyderabad, Telangana",Novartis,None,Organic,"Basic knowledge of statistics, basic data interpretation and presentation skills.Where you’re given opportunities to explore the power of digital and data."
Machine Learning Automation Engineer,"Bengaluru, Karnataka",Qualcomm,None,Organic,"Education Requirements Required: Bachelor's, Computer Engineering and/or Computer Science and/or Electrical Engineering."
Big Data Engineer,"Bengaluru, Karnataka",BDB,None,Organic,Partner in development of scalable solutions using large datasets with other data scientists on the team.Excellent problem solving skills with the ability to…
Data Engineer II / Sr Data Engineer,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"The Data Engineer will support our software developers, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture…"
Assistant Manager - Analytics,"Mumbai, Maharashtra",Colgate-Palmolive,None,Organic,"Experience with third-party data i.e., syndicated market data, Point of Sales, etc.Mine data through various technologies like BigQuery and SQL."
"IT Data & Analytics Developer (Indore, India Office)","Indore, Madhya Pradesh","BioUrja Trading, LLC",₹358 - ₹438 an hour,Organic,"Work with stakeholders to assist with data-related technical issues and support their data infrastructure needs.IT Data & Analytics Developer - Indore, India."
Data Lake Developer,"Bengaluru, Karnataka",Mylan,"₹15,00,000 - ₹23,00,000 a year",Organic,Create data tools / products for analytics and data scientist team members that assist them in building and innovative solutions that drive tangible business…
Senior SQL Data Analyst,"Noida, Uttar Pradesh",DeepR Analytics,"₹6,00,000 - ₹12,00,000 a year",Organic,Querying historical high-frequency market data to identify price patterns.Hands-on experience with large scale data warehousing and analytics projects.
Machine Learning Engineer (Contract),"Coimbatore, Tamil Nadu",Research Grid Ltd,"₹50,000 a month",Organic,Collaborate with a team of software engineers and data scientists.Plan and manage data projects.Ensure data quality and integrity.
Consultant Big data analysis,"Bengaluru, Karnataka",Zunopy,None,Organic,Ability to work with incomplete or imperfect data.We're looking for engineers or applied scientists with experience implementing data mining and machine…
